exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
28,0,3,21,1,1,5547.246278,178.7047659,15.209,39.574,20,50
28,0,3,58,71,1,14392.71202,190.325292,32.227,78.0202,20,50
28,0,3,74,32,0,3986.474758,3986.484134,33.6592,33.6592,20,50
28,0,3,44,0,1,5966.615201,194.6017874,15.142,39.574,20,50
28,0,3,71,16,1,3635.097228,190.8783542,10.653,33.6592,20,50
28,0,3,14,24,1,9243.393276,199.3168589,29.212,51.4036,20,50
29,0,3,19,66,0,13725.40311,18248.7693,225.8902,225.8902,20,50
29,0,3,79,14,0,14827.70464,14004.77849,181.5292,181.5292,20,50
29,0,3,19,57,0,8244.995678,12405.87921,264.3364,264.3364,20,50
29,0,3,23,1,1,9135.900163,165.2796518,23.651,54.361,20,50
29,0,3,53,76,0,5457.223094,5255.957651,137.1682,137.1682,20,50
29,0,3,42,13,1,5522.653478,164.9722161,65.526,95.7646,20,50
29,0,3,31,71,0,8946.938971,20967.48929,231.805,231.805,20,50
29,0,3,33,5,0,7886.740098,8831.070466,48.4462,48.4462,20,50
29,0,3,54,30,1,14039.95209,166.6151066,85.559,131.2534,20,50
29,0,3,10,61,0,8738.092755,8738.087269,148.9978,148.9978,20,50
30,0,6,38,34,1,10329.00195,195.3005304,28.207,45.4888,20,50
30,0,6,4,2,1,983,173.9600702,4.422,18.8722,20,50
30,0,6,12,10,1,7503.281549,182.0321981,19.966,36.6166,20,50
30,0,6,62,55,1,8287.002441,196.3594948,16.951,39.574,20,50
30,0,6,43,47,1,7482,180.3841704,15.477,36.6166,20,50
30,0,6,64,66,1,4218.001953,167.1394433,9.849,24.787,20,50
30,0,6,78,76,1,4121,189.2021727,9.715,30.7018,20,50
30,0,6,59,57,1,2988.001953,173.9296075,8.978,21.8296,20,50
30,0,6,61,18,1,11579,176.0265684,22.11,54.361,20,50
30,0,6,35,39,1,1559,188.780329,5.226,15.9148,20,50
31,0,6,37,76,0,5890.084238,5745.22644,39.574,39.574,20,50
31,0,6,8,24,1,5798.451724,185.3011268,18.157,36.6166,20,50
31,0,6,60,69,1,11052.70029,175.4045822,26.13,63.2332,20,50
31,0,6,38,10,1,13017.30293,171.3821921,28.006,63.2332,20,50
31,0,6,21,1,1,5547.246278,164.7292028,22.445,39.574,20,50
31,0,6,58,71,1,14392.71202,184.724772,34.505,78.0202,20,50
31,0,6,74,32,1,3986.474758,186.0521287,14.271,33.6592,20,50
31,0,6,44,0,1,5966.615201,190.5355696,14.673,39.574,20,50
31,0,6,71,16,1,3635.097228,175.4679243,10.72,33.6592,20,50
31,0,6,14,24,1,9243.393276,176.2244827,24.254,51.4036,20,50
32,0,6,19,66,0,13725.40311,20705.94147,225.8902,225.8902,20,50
32,0,6,79,14,0,14827.70464,16955.7881,181.5292,181.5292,20,50
32,0,6,19,57,0,8244.995678,26048.46171,264.3364,264.3364,20,50
32,0,6,23,1,1,9135.900163,184.4469363,23.45,54.361,20,50
32,0,6,53,76,0,5457.223094,17879.05162,137.1682,137.1682,20,50
32,0,6,42,13,0,5522.653478,15756.13216,95.7646,95.7646,20,50
32,0,6,31,71,0,8946.938971,20922.75713,231.805,231.805,20,50
32,0,6,33,5,0,7886.740098,10921.6138,48.4462,48.4462,20,50
32,0,6,54,30,1,14039.95209,198.3073025,85.626,131.2534,20,50
32,0,6,10,61,1,8738.092755,182.4695042,81.204,148.9978,20,50
33,0,8,38,34,1,10329.00195,171.782232,23.785,45.4888,20,50
33,0,8,4,2,1,983,194.8360436,4.422,18.8722,20,50
33,0,8,12,10,0,7503.281549,7503.283553,36.6166,36.6166,20,50
33,0,8,62,55,1,8287.002441,196.97589,15.142,39.574,20,50
33,0,8,43,47,1,7482,145.0147486,14.807,36.6166,20,50
